session_id,event_type,timestamp,step,result,duration_ms
session_0049,application_viewed,2026-01-12T16:00:21Z,view,ok,21000
session_0049,application_started,2026-01-12T16:00:31Z,start,ok,10000
session_0049,personal_info_completed,2026-01-12T16:03:09Z,personal_info,ok,158000
session_0049,verification_started,2026-01-12T16:05:51Z,verification,error,162000
session_0050,session_started,2026-01-12T16:20:00Z,session,ok,0
session_0050,application_viewed,2026-01-12T16:20:14Z,view,ok,14000
session_0050,application_started,2026-01-12T16:20:41Z,start,ok,27000
session_0050,personal_info_completed,2026-01-12T16:23:27Z,personal_info,ok,166000
session_0051,session_started,2026-01-12T16:40:00Z,session,ok,0
session_0051,application_viewed,2026-01-12T16:40:31Z,view,ok,31000
session_0051,application_started,2026-01-12T16:40:51Z,start,ok,20000
session_0051,personal_info_completed,2026-01-12T16:42:30Z,personal_info,ok,99000
session_0052,session_started,2026-01-12T17:00:00Z,session,ok,0
session_0052,application_viewed,2026-01-12T17:00:24Z,view,ok,24000
session_0052,application_started,2026-01-12T17:00:37Z,start,ok,13000
session_0053,session_started,2026-01-12T17:20:00Z,session,ok,0
session_0053,application_viewed,2026-01-12T17:20:17Z,view,ok,17000
session_0053,application_started,2026-01-12T17:20:47Z,start,ok,30000
session_0054,session_started,2026-01-12T17:40:00Z,session,ok,0
session_0054,application_viewed,2026-01-12T17:40:10Z,view,ok,10000
session_0054,application_started,2026-01-12T17:40:33Z,start,ok,23000
session_0055,session_started,2026-01-12T18:00:00Z,session,ok,0
session_0055,application_viewed,2026-01-12T18:00:27Z,view,ok,27000
session_0055,application_started,2026-01-12T18:00:43Z,start,ok,16000
session_0056,session_started,2026-01-12T18:20:00Z,session,ok,0
session_0056,application_viewed,2026-01-12T18:20:20Z,view,ok,20000
session_0057,session_started,2026-01-12T18:40:00Z,session,ok,0
session_0057,application_viewed,2026-01-12T18:40:13Z,view,ok,13000
session_0058,session_started,2026-01-12T19:00:00Z,session,ok,0
session_0058,application_viewed,2026-01-12T19:00:30Z,view,ok,30000
session_0059,session_started,2026-01-12T19:20:00Z,session,ok,0
session_0060,session_started,2026-01-12T19:40:00Z,session,ok,0
