session_id,event_type,timestamp,step,result,duration_ms
session_0045,verification_started,2026-01-19T14:44:52Z,verification,ok,76000
session_0045,verification_completed,2026-01-19T14:46:21Z,verification,ok,89000
session_0045,review_viewed,2026-01-19T14:46:39Z,review,ok,18000
session_0046,session_started,2026-01-19T15:00:00Z,session,ok,0
session_0046,application_viewed,2026-01-19T15:00:18Z,view,ok,18000
session_0046,application_started,2026-01-19T15:00:49Z,start,ok,31000
session_0046,personal_info_completed,2026-01-19T15:02:39Z,personal_info,ok,110000
session_0046,verification_started,2026-01-19T15:03:48Z,verification,ok,69000
session_0046,verification_completed,2026-01-19T15:05:10Z,verification,ok,82000
session_0047,session_started,2026-01-19T15:20:00Z,session,ok,0
session_0047,application_viewed,2026-01-19T15:20:11Z,view,ok,11000
session_0047,application_started,2026-01-19T15:20:35Z,start,ok,24000
session_0047,personal_info_completed,2026-01-19T15:22:33Z,personal_info,ok,118000
session_0047,verification_started,2026-01-19T15:23:59Z,verification,ok,86000
session_0048,session_started,2026-01-19T15:40:00Z,session,ok,0
session_0048,application_viewed,2026-01-19T15:40:28Z,view,ok,28000
session_0048,application_started,2026-01-19T15:40:45Z,start,ok,17000
session_0048,personal_info_completed,2026-01-19T15:43:15Z,personal_info,ok,150000
session_0048,verification_started,2026-01-19T15:44:34Z,verification,ok,79000
session_0049,session_started,2026-01-19T16:00:00Z,session,ok,0
session_0049,application_viewed,2026-01-19T16:00:21Z,view,ok,21000
session_0049,application_started,2026-01-19T16:00:31Z,start,ok,10000
session_0049,personal_info_completed,2026-01-19T16:03:09Z,personal_info,ok,158000
session_0049,verification_started,2026-01-19T16:04:21Z,verification,ok,72000
session_0050,session_started,2026-01-19T16:20:00Z,session,ok,0
session_0050,application_viewed,2026-01-19T16:20:14Z,view,ok,14000
session_0050,application_started,2026-01-19T16:20:41Z,start,ok,27000
session_0050,personal_info_completed,2026-01-19T16:23:27Z,personal_info,ok,166000
session_0051,session_started,2026-01-19T16:40:00Z,session,ok,0
session_0051,application_viewed,2026-01-19T16:40:31Z,view,ok,31000
session_0051,application_started,2026-01-19T16:40:51Z,start,ok,20000
session_0051,personal_info_completed,2026-01-19T16:42:30Z,personal_info,ok,99000
session_0052,session_started,2026-01-19T17:00:00Z,session,ok,0
session_0052,application_viewed,2026-01-19T17:00:24Z,view,ok,24000
session_0052,application_started,2026-01-19T17:00:37Z,start,ok,13000
session_0053,session_started,2026-01-19T17:20:00Z,session,ok,0
session_0053,application_viewed,2026-01-19T17:20:17Z,view,ok,17000
session_0053,application_started,2026-01-19T17:20:47Z,start,ok,30000
session_0054,session_started,2026-01-19T17:40:00Z,session,ok,0
session_0054,application_viewed,2026-01-19T17:40:10Z,view,ok,10000
session_0054,application_started,2026-01-19T17:40:33Z,start,ok,23000
session_0055,session_started,2026-01-19T18:00:00Z,session,ok,0
session_0055,application_viewed,2026-01-19T18:00:27Z,view,ok,27000
session_0055,application_started,2026-01-19T18:00:43Z,start,ok,16000
session_0056,session_started,2026-01-19T18:20:00Z,session,ok,0
session_0056,application_viewed,2026-01-19T18:20:20Z,view,ok,20000
session_0057,session_started,2026-01-19T18:40:00Z,session,ok,0
session_0057,application_viewed,2026-01-19T18:40:13Z,view,ok,13000
session_0058,session_started,2026-01-19T19:00:00Z,session,ok,0
session_0058,application_viewed,2026-01-19T19:00:30Z,view,ok,30000
session_0059,session_started,2026-01-19T19:20:00Z,session,ok,0
session_0060,session_started,2026-01-19T19:40:00Z,session,ok,0
